,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
10,363.7,DLF,22.22,,462483.0,,DLF Limited,N,23-AUG-21,,Listed,330.45,330.65,18.72,297.6,1418.0,1067.0,1077.0,18-OCT-21,645.0,323.05,129.0,1349916.0,-1.60,6174.76,41.37,544744.0,326.06,,20461.57,DIVIDEND - RS 2 PER SHARE,325.1,06-Jun-2022 10:00:00,325.15,449.7,330.65,,279.45,325.0,325.05,24-AUG-21,558419.0,324.95,No Band,3.5,01-JUL-21,18.72,325.3,325.35,1893751.0,325.4,325.45,325.5,-5.30,,,1327.0,False,590.0,202.0,350.0,EQ,2.0,1261.0,0.0,329.8,INE271C01023,325.35
11,1057.0,CIPLA,14.15,25-AUG-21,185063.0,,Cipla Limited,N,09-AUG-21,11-AUG-21,Listed,979.7,960.95,10.65,864.9,813.0,53.0,10.0,15-MAR-22,11.0,960.5,773.0,412383.0,1.26,7214.84,45.59,329879.0,972.99,,49619.71,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,972.6,06-Jun-2022 10:00:00,972.65,1083.0,960.95,,850.0,972.5,972.55,,188014.0,972.45,No Band,3.5,17-DEC-21,10.65,973.05,973.1,741512.0,973.35,973.4,973.45,12.1,,,210.0,False,170.0,449.0,193.0,EQ,2.0,58.0,0.0,960.95,INE059A01026,973.05
12,2583.5,SIEMENS,15.28,04-FEB-22,40989.0,,Siemens Limited,N,20-JAN-22,22-JAN-22,Listed,2364.0,2348.65,11.78,2113.8,3.0,1.0,7.0,13-DEC-21,27.0,2327.9,48.0,18562.0,0.61,803.78,45.52,49100.0,2348.53,,20910.05,DIVIDEND - RS 8 PER SHARE,2361.6,06-Jun-2022 10:00:00,2362.0,2576.85,2348.65,,1920.0,2361.35,2361.55,,8450.0,2361.2,No Band,3.5,28-JUL-21,11.78,2363.0,2363.4,34225.0,2363.5,2363.55,2363.75,14.35,,,3.0,False,16.0,1.0,1.0,EQ,2.0,1.0,0.0,2344.1,INE003A01024,2363.0
13,360.95,BPCL,16.22,,591564.0,,Bharat Petroleum Corporation Limited,N,10-FEB-22,,Listed,327.9,328.15,12.72,295.35,2230.0,1863.0,880.0,14-SEP-21,528.0,320.0,542.0,1012715.0,-1.80,4388.83,56.08,665931.0,322.5,,31320.97,INTERIM DIVIDEND - RS 5 PER SHARE,322.1,06-Jun-2022 10:00:00,322.15,503.0,328.15,,312.2,322.0,322.05,11-FEB-22,567897.0,321.95,No Band,3.5,26-MAY-22,12.72,322.25,322.3,1360878.0,322.35,322.4,322.45,-5.90,,,2956.0,False,644.0,1834.0,2114.0,EQ,10.0,1481.0,0.0,327.5,INE029A01011,322.25
14,2611.3,SRF,18.95,,61326.0,,SRF Limited,N,03-FEB-22,,Listed,2393.95,2373.95,15.45,2136.6,24.0,2.0,3.0,08-APR-22,4.0,2331.0,17.0,66899.0,-1.15,2069.43,35.08,62529.0,2353.31,,34480.75,INTERIM DIVIDEND - RS 4.75 PER SHARE,2347.1,06-Jun-2022 10:00:00,2347.15,2773.35,2373.95,,1304.2,2346.75,2347.05,04-FEB-22,23467.0,2346.5,No Band,3.5,03-JUN-21,15.45,2348.65,2348.7,87937.0,2348.8,2348.9,2348.95,-27.20,,,5.0,False,10.0,42.0,33.0,EQ,10.0,2.0,0.0,2375.0,INE647A01010,2346.75
15,3883.0,BRITANNIA,13.32,28-JUN-22,41065.0,,Britannia Industries Limited,N,20-JUN-22,22-JUN-22,Listed,3535.0,3530.0,9.82,3177.0,1.0,1.0,14.0,14-SEP-21,14.0,3450.05,2.0,57289.0,-1.78,2920.24,53.13,44980.0,3476.56,,41662.99,ANNUAL GENERAL MEETING/DIVIDEND - RS 56.50 PER SHARE,3466.05,06-Jun-2022 10:00:00,3466.3,4153.0,3530.0,,3050.0,3465.35,3465.4,,30437.0,3465.3,No Band,3.5,08-MAR-22,9.82,3467.1,3467.15,83998.0,3467.2,3467.25,3467.5,-62.75,,,2.0,False,1.0,12.0,3.0,EQ,1.0,9.0,0.0,3530.0,INE216A01030,3467.25
16,3390.05,MINDTREE,21.12,,65779.0,,MindTree Limited,N,21-OCT-21,,Listed,3062.0,3081.9,17.62,2773.75,5.0,2.0,3.0,18-NOV-21,2.0,2980.0,107.0,131347.0,-2.53,5497.09,33.53,58656.0,3005.35,,19812.05,INTERIM DIVIDEND - RS 10 PER SHARE,3002.65,06-Jun-2022 10:00:00,3002.75,5060.0,3081.9,,2351.0,3002.5,3002.55,22-OCT-21,44046.0,3002.45,No Band,3.5,04-JUN-21,17.62,3004.0,3004.5,182910.0,3004.55,3004.85,3004.95,-77.90,,,2.0,False,18.0,23.0,19.0,EQ,10.0,55.0,0.0,3055.25,INE018I01017,3004.0
17,162.35,GAIL,17.38,,1186813.0,,GAIL (India) Limited,N,21-APR-22,,Listed,149.95,147.6,13.88,132.85,5430.0,4703.0,2137.0,19-APR-22,815.0,146.0,2949.0,1344617.0,0.88,3301.53,49.47,1128212.0,148.52,,26871.44,BUYBACK,148.8,06-Jun-2022 10:00:00,148.85,173.5,147.6,,125.2,148.7,148.75,22-APR-22,665203.0,148.65,No Band,3.5,20-DEC-21,13.88,148.9,148.95,2222952.0,149.0,149.05,149.1,1.3,,,6029.0,False,1060.0,6562.0,702.0,EQ,10.0,15596.0,0.0,146.1,INE129A01019,148.9
18,86.55,ZOMATO,26.09,,3141607.0,,Zomato Limited,N,,,Listed,71.2,72.15,22.59,57.75,13674.0,19860.0,14492.0,16-NOV-21,46115.0,69.2,11244.0,11080319.0,-1.59,10752.25,36.13,2617803.0,70.21,,10223.28,,70.95,06-Jun-2022 10:00:00,71.0,169.0,72.15,,50.05,70.85,70.9,,4002842.0,70.8,20.0,3.5,10-MAY-22,22.59,71.05,71.1,15314411.0,71.15,71.2,71.25,-1.15,,,23810.0,False,35612.0,21211.0,1181.0,EQ,1.0,113433.0,0.0,70.0,INE758T01015,71.0
19,564.75,MARICO,13.62,,180141.0,,Marico Limited,N,04-FEB-22,,Listed,513.4,513.45,10.12,462.15,337.0,13.0,100.0,18-OCT-21,3.0,506.35,1328.0,93128.0,-0.61,763.04,55.1,218368.0,509.05,,26550.48,INTERIM DIVIDEND - RS 6.25 PER SHARE,510.0,06-Jun-2022 10:00:00,510.05,607.7,513.45,,455.65,509.9,509.95,07-FEB-22,51314.0,509.85,No Band,3.5,27-JAN-22,10.12,510.3,510.35,149894.0,510.4,510.45,510.5,-3.15,,,241.0,False,418.0,125.0,50.0,EQ,1.0,359.0,0.0,513.4,INE196A01026,510.3
20,2824.85,MPHASIS,18.74,29-SEP-21,50090.0,,MphasiS Limited,N,13-SEP-21,15-SEP-21,Listed,2552.85,2568.05,15.24,2311.25,3.0,1.0,13.0,19-OCT-21,18.0,2495.6,1.0,52029.0,-2.26,2003.5,43.16,41314.0,2516.45,,21222.31,ANNUAL GENERAL MEETING/DIVIDEND - RS 38 PER SHARE/SPECIAL DIVIDEND - RS 27 PER SHARE,2508.35,06-Jun-2022 10:00:00,2509.0,3659.75,2568.05,,1875.0,2508.25,2508.3,,22457.0,2508.2,No Band,3.5,03-JUN-21,15.24,2509.05,2509.95,79616.0,2510.0,2510.7,2510.75,-58.05,,,48.0,False,51.0,15.0,36.0,EQ,10.0,14.0,0.0,2549.0,INE356A01018,2510.0
21,731.9,IRCTC,22.87,,235583.0,,Indian Railway Catering And Tourism Corporation Limited,N,17-FEB-22,,Listed,665.0,665.4,19.37,598.9,641.0,59.0,36.0,19-OCT-21,946.0,648.15,15.0,570803.0,-1.65,4857.31,43.46,312483.0,653.91,,17566.56,INTERIM DIVIDEND - RS 2 PER SHARE,654.05,06-Jun-2022 10:00:00,654.25,1279.26,665.4,,382.71,653.9,654.0,18-FEB-22,248044.0,653.85,No Band,3.5,04-JUN-21,19.37,654.45,654.5,742810.0,654.55,654.6,654.7,-10.95,,,8.0,False,222.0,139.0,239.0,EQ,2.0,53.0,0.0,665.0,INE335Y01020,654.45
22,846.6,UPL,17.56,04-AUG-21,167891.0,,UPL Limited,N,14-JUL-21,16-JUL-21,Listed,778.8,769.65,14.06,692.7,186.0,205.0,186.0,08-JUN-21,234.0,764.55,235.0,281086.0,-0.17,2873.27,41.18,229289.0,769.54,,42339.43,DIVIDEND - RS 10 PER SHARE,768.0,06-Jun-2022 10:00:00,768.05,864.7,769.65,,622.0,767.8,767.95,,115760.0,767.75,No Band,3.5,24-FEB-22,14.06,768.35,768.4,373375.0,768.45,768.5,768.55,-1.30,,,128.0,False,551.0,2049.0,865.0,EQ,2.0,60.0,0.0,771.95,INE628A01036,768.35
23,3407.9,GLAND,17.17,26-AUG-21,21582.0,,Gland Pharma Limited,N,06-AUG-21,10-AUG-21,Listed,2845.85,2839.95,13.67,2272.0,10.0,2.0,3.0,12-AUG-21,1.0,2788.3,10.0,36621.0,-0.46,1336.55,71.73,24395.0,2825.51,,14931.57,ANNUAL GENERAL MEETING,2826.55,06-Jun-2022 10:00:00,2826.6,4350.0,2839.95,,2675.9,2826.15,2826.2,,26269.0,2826.1,20.0,3.5,25-MAY-22,13.67,2827.0,2827.95,47303.0,2828.0,2828.7,2829.0,-12.95,,,7.0,False,1.0,1.0,2.0,EQ,1.0,1.0,0.0,2838.0,INE068V01023,2827.0
