,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
10,363.7,DLF,22.22,,458518.0,,DLF Limited,N,23-AUG-21,,Listed,330.45,330.65,18.72,297.6,848.0,674.0,747.0,18-OCT-21,252.0,323.05,50.0,1349916.0,-1.68,5397.03,41.37,542141.0,326.3,,20461.57,DIVIDEND - RS 2 PER SHARE,324.95,06-Jun-2022 10:00:00,325.0,449.7,330.65,,279.45,324.85,324.9,24-AUG-21,558419.0,324.8,No Band,3.5,01-JUL-21,18.72,325.1,325.15,1654009.0,325.2,325.25,325.3,-5.55,,,1713.0,False,447.0,187.0,24.0,EQ,2.0,1113.0,0.0,329.8,INE271C01023,325.1
11,1057.0,CIPLA,14.15,25-AUG-21,174788.0,,Cipla Limited,N,09-AUG-21,11-AUG-21,Listed,979.7,960.95,10.65,864.9,1590.0,321.0,52.0,15-MAR-22,251.0,960.5,94.0,412383.0,1.67,5876.36,45.59,332455.0,972.69,,49619.71,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,976.85,06-Jun-2022 10:00:00,977.0,1083.0,960.95,,850.0,976.75,976.8,,188014.0,976.7,No Band,3.5,17-DEC-21,10.65,977.2,977.25,604135.0,977.3,977.35,977.4,16.05,,,255.0,False,288.0,81.0,221.0,EQ,2.0,256.0,0.0,960.95,INE059A01026,977.0
12,2583.5,SIEMENS,15.28,04-FEB-22,38824.0,,Siemens Limited,N,20-JAN-22,22-JAN-22,Listed,2358.85,2348.65,11.78,2113.8,11.0,3.0,1.0,13-DEC-21,1.0,2327.9,21.0,18562.0,0.4,595.52,45.52,48510.0,2344.65,,20910.05,DIVIDEND - RS 8 PER SHARE,2356.5,06-Jun-2022 10:00:00,2356.55,2576.85,2348.65,,1920.0,2356.1,2356.25,,8450.0,2356.0,No Band,3.5,28-JUL-21,11.78,2358.0,2358.05,25399.0,2358.3,2358.4,2358.5,9.35,,,3.0,False,16.0,8.0,15.0,EQ,2.0,23.0,0.0,2344.1,INE003A01024,2358.0
13,360.95,BPCL,16.22,,568066.0,,Bharat Petroleum Corporation Limited,N,10-FEB-22,,Listed,327.9,328.15,12.72,295.35,1980.0,2300.0,1834.0,14-SEP-21,1129.0,320.0,147.0,1012715.0,-1.68,3891.17,56.08,660052.0,322.58,,31320.97,INTERIM DIVIDEND - RS 5 PER SHARE,322.55,06-Jun-2022 10:00:00,322.6,503.0,328.15,,312.2,322.45,322.5,11-FEB-22,567897.0,322.4,No Band,3.5,26-MAY-22,12.72,322.65,322.7,1206266.0,322.75,322.8,322.85,-5.50,,,1946.0,False,815.0,393.0,500.0,EQ,10.0,3173.0,0.0,327.5,INE029A01011,322.65
14,2611.3,SRF,18.95,,59435.0,,SRF Limited,N,03-FEB-22,,Listed,2393.95,2373.95,15.45,2136.6,22.0,4.0,3.0,08-APR-22,10.0,2331.0,6.0,66899.0,-0.90,1839.96,35.08,61733.0,2354.42,,34480.75,INTERIM DIVIDEND - RS 4.75 PER SHARE,2350.95,06-Jun-2022 10:00:00,2351.0,2773.35,2373.95,,1304.2,2350.7,2350.75,04-FEB-22,23467.0,2350.1,No Band,3.5,03-JUN-21,15.45,2352.4,2352.45,78149.0,2352.6,2352.65,2352.7,-21.45,,,124.0,False,33.0,2.0,23.0,EQ,10.0,4.0,0.0,2375.0,INE647A01010,2352.5
15,3883.0,BRITANNIA,13.32,28-JUN-22,39538.0,,Britannia Industries Limited,N,20-JUN-22,22-JUN-22,Listed,3535.0,3530.0,9.82,3177.0,194.0,212.0,1.0,14-SEP-21,46.0,3450.05,100.0,57289.0,-1.46,2704.53,53.13,44629.0,3477.29,,41662.99,ANNUAL GENERAL MEETING/DIVIDEND - RS 56.50 PER SHARE,3478.05,06-Jun-2022 10:00:00,3478.2,4153.0,3530.0,,3050.0,3477.25,3477.4,,30437.0,3477.2,No Band,3.5,08-MAR-22,9.82,3478.5,3479.0,77777.0,3479.9,3479.95,3480.0,-51.50,,,1.0,False,2.0,12.0,28.0,EQ,1.0,28.0,0.0,3530.0,INE216A01030,3478.5
16,3390.05,MINDTREE,21.12,,66677.0,,MindTree Limited,N,21-OCT-21,,Listed,3062.0,3081.9,17.62,2773.75,5.0,4.0,4.0,18-NOV-21,19.0,2980.0,14.0,131347.0,-2.79,4538.57,33.53,58011.0,3006.79,,19812.05,INTERIM DIVIDEND - RS 10 PER SHARE,2995.85,06-Jun-2022 10:00:00,2996.0,5060.0,3081.9,,2351.0,2995.75,2995.8,22-OCT-21,44046.0,2995.25,No Band,3.5,04-JUN-21,17.62,2996.9,2997.05,150944.0,2997.25,2997.3,2997.45,-85.90,,,10.0,False,20.0,1.0,30.0,EQ,10.0,23.0,0.0,3055.25,INE018I01017,2996.0
17,162.35,GAIL,17.38,,985440.0,,GAIL (India) Limited,N,21-APR-22,,Listed,149.95,147.6,13.88,132.85,14984.0,14727.0,43040.0,19-APR-22,4055.0,146.0,1330.0,1344617.0,1.56,2698.63,49.47,1200107.0,148.42,,26871.44,BUYBACK,149.75,06-Jun-2022 10:00:00,149.8,173.5,147.6,,125.2,149.65,149.7,22-APR-22,665203.0,149.6,No Band,3.5,20-DEC-21,13.88,149.9,149.95,1818242.0,150.0,150.05,150.1,2.3,,,3781.0,False,5717.0,1692.0,5206.0,EQ,10.0,5610.0,0.0,146.1,INE129A01019,149.9
18,86.55,ZOMATO,26.09,,3055714.0,,Zomato Limited,N,,,Listed,71.0,72.15,22.59,57.75,38744.0,14567.0,19510.0,16-NOV-21,4327.0,69.2,2822.0,11080319.0,-2.15,9162.16,36.13,2326459.0,70.12,,10223.28,,70.5,06-Jun-2022 10:00:00,70.55,169.0,72.15,,50.05,70.4,70.45,,4002842.0,70.35,20.0,3.5,10-MAY-22,22.59,70.6,70.65,13066402.0,70.7,70.75,70.8,-1.55,,,19661.0,False,9838.0,33225.0,5198.0,EQ,1.0,14401.0,0.0,70.0,INE758T01015,70.6
19,564.75,MARICO,13.62,,181356.0,,Marico Limited,N,04-FEB-22,,Listed,513.4,513.45,10.12,462.15,71.0,42.0,53.0,18-OCT-21,168.0,506.35,110.0,93128.0,-0.67,628.07,55.1,207201.0,508.97,,26550.48,INTERIM DIVIDEND - RS 6.25 PER SHARE,509.8,06-Jun-2022 10:00:00,509.85,607.7,513.45,,455.65,509.7,509.75,07-FEB-22,51314.0,509.65,No Band,3.5,27-JAN-22,10.12,510.0,510.1,123400.0,510.15,510.2,510.25,-3.45,,,38.0,False,40.0,1026.0,105.0,EQ,1.0,1071.0,0.0,513.4,INE196A01026,510.0
20,2824.85,MPHASIS,18.74,29-SEP-21,51555.0,,MphasiS Limited,N,13-SEP-21,15-SEP-21,Listed,2552.85,2568.05,15.24,2311.25,2.0,20.0,2.0,19-OCT-21,1.0,2500.0,2.0,52029.0,-2.15,1575.19,43.16,41024.0,2520.07,,21222.31,ANNUAL GENERAL MEETING/DIVIDEND - RS 38 PER SHARE/SPECIAL DIVIDEND - RS 27 PER SHARE,2512.0,06-Jun-2022 10:00:00,2512.35,3659.75,2568.05,,1875.0,2511.85,2511.95,,22457.0,2511.75,No Band,3.5,03-JUN-21,15.24,2513.5,2513.95,62506.0,2514.0,2514.15,2514.2,-55.15,,,16.0,False,5.0,5.0,13.0,EQ,10.0,10.0,0.0,2549.0,INE356A01018,2512.9
21,731.9,IRCTC,22.87,,223887.0,,Indian Railway Catering And Tourism Corporation Limited,N,17-FEB-22,,Listed,665.0,665.4,19.37,598.9,875.0,794.0,311.0,19-OCT-21,46.0,648.15,85.0,570803.0,-1.55,4354.07,43.46,305497.0,654.03,,17566.56,INTERIM DIVIDEND - RS 2 PER SHARE,655.0,06-Jun-2022 10:00:00,655.05,1279.26,665.4,,382.71,654.9,654.95,18-FEB-22,248044.0,654.85,No Band,3.5,04-JUN-21,19.37,655.35,655.4,665729.0,655.45,655.5,655.55,-10.30,,,4.0,False,18.0,369.0,1.0,EQ,2.0,17.0,0.0,665.0,INE335Y01020,655.1
22,846.6,UPL,17.56,04-AUG-21,160914.0,,UPL Limited,N,14-JUL-21,16-JUL-21,Listed,778.8,769.65,14.06,692.7,198.0,12.0,40.0,08-JUN-21,5.0,764.55,15.0,281086.0,-0.14,2570.28,41.18,221354.0,769.71,,42339.43,DIVIDEND - RS 10 PER SHARE,768.4,06-Jun-2022 10:00:00,768.6,864.7,769.65,,622.0,768.3,768.35,,115760.0,768.25,No Band,3.5,24-FEB-22,14.06,768.7,768.75,333929.0,768.8,768.85,768.9,-1.05,,,93.0,False,776.0,168.0,35.0,EQ,2.0,50.0,0.0,771.95,INE628A01036,768.6
23,3407.9,GLAND,17.17,26-AUG-21,21287.0,,Gland Pharma Limited,N,06-AUG-21,10-AUG-21,Listed,2845.85,2839.95,13.67,2272.0,16.0,2.0,4.0,12-AUG-21,2.0,2788.3,18.0,36621.0,-0.60,1157.44,71.73,24000.0,2825.44,,14931.57,ANNUAL GENERAL MEETING,2820.7,06-Jun-2022 10:00:00,2820.75,4350.0,2839.95,,2675.9,2820.15,2820.5,,26269.0,2820.05,20.0,3.5,25-MAY-22,13.67,2823.0,2823.55,40965.0,2824.0,2824.4,2824.45,-16.95,,,2.0,False,2.0,1.0,2.0,EQ,1.0,15.0,0.0,2838.0,INE068V01023,2823.0
