,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
10,363.7,DLF,22.22,,496404.0,,DLF Limited,N,23-AUG-21,,Listed,330.45,330.65,18.72,297.6,3184.0,793.0,644.0,18-OCT-21,1155.0,323.05,374.0,1349916.0,-2.03,5836.44,41.37,510442.0,326.14,,20461.57,DIVIDEND - RS 2 PER SHARE,323.7,06-Jun-2022 10:00:00,323.75,449.7,330.65,,279.45,323.6,323.65,24-AUG-21,558419.0,323.55,No Band,3.5,01-JUL-21,18.72,323.95,324.0,1789552.0,324.05,324.1,324.15,-6.70,,,1146.0,False,622.0,62.0,112.0,EQ,2.0,930.0,0.0,329.8,INE271C01023,323.95
11,1057.0,CIPLA,14.15,25-AUG-21,180516.0,,Cipla Limited,N,09-AUG-21,11-AUG-21,Listed,979.7,960.95,10.65,864.9,66.0,4.0,31.0,15-MAR-22,1092.0,960.5,820.0,412383.0,1.24,6918.29,45.59,328348.0,973.01,,49619.71,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,972.6,06-Jun-2022 10:00:00,972.65,1083.0,960.95,,850.0,972.5,972.55,,188014.0,972.45,No Band,3.5,17-DEC-21,10.65,972.9,973.0,711019.0,973.2,973.35,973.4,11.95,,,773.0,False,258.0,30.0,649.0,EQ,2.0,59.0,0.0,960.95,INE059A01026,972.9
12,2583.5,SIEMENS,15.28,04-FEB-22,40972.0,,Siemens Limited,N,20-JAN-22,22-JAN-22,Listed,2362.5,2348.65,11.78,2113.8,1.0,1.0,1.0,13-DEC-21,5.0,2327.9,50.0,18562.0,0.58,736.87,45.52,49312.0,2347.61,,20910.05,DIVIDEND - RS 8 PER SHARE,2361.95,06-Jun-2022 10:00:00,2362.05,2576.85,2348.65,,1920.0,2361.4,2361.5,,8450.0,2361.3,No Band,3.5,28-JUL-21,11.78,2362.35,2362.5,31388.0,2362.55,2362.8,2363.05,13.7,,,3.0,False,185.0,12.0,13.0,EQ,2.0,49.0,0.0,2344.1,INE003A01024,2362.35
13,360.95,BPCL,16.22,,592358.0,,Bharat Petroleum Corporation Limited,N,10-FEB-22,,Listed,327.9,328.15,12.72,295.35,4553.0,2549.0,674.0,14-SEP-21,369.0,320.0,506.0,1012715.0,-1.77,4275.39,56.08,648976.0,322.52,,31320.97,INTERIM DIVIDEND - RS 5 PER SHARE,322.15,06-Jun-2022 10:00:00,322.2,503.0,328.15,,312.2,322.05,322.1,11-FEB-22,567897.0,322.0,No Band,3.5,26-MAY-22,12.72,322.3,322.35,1325620.0,322.4,322.45,322.5,-5.80,,,188.0,False,107.0,78.0,68.0,EQ,10.0,343.0,0.0,327.5,INE029A01011,322.35
14,2611.3,SRF,18.95,,63540.0,,SRF Limited,N,03-FEB-22,,Listed,2393.95,2373.95,15.45,2136.6,10.0,10.0,19.0,08-APR-22,2.0,2331.0,100.0,66899.0,-1.35,1980.87,35.08,58908.0,2353.75,,34480.75,INTERIM DIVIDEND - RS 4.75 PER SHARE,2340.3,06-Jun-2022 10:00:00,2341.05,2773.35,2373.95,,1304.2,2340.05,2340.2,04-FEB-22,23467.0,2340.0,No Band,3.5,03-JUN-21,15.45,2341.5,2341.9,84158.0,2341.95,2342.0,2342.05,-32.00,,,22.0,False,9.0,33.0,21.0,EQ,10.0,378.0,0.0,2375.0,INE647A01010,2341.95
15,3883.0,BRITANNIA,13.32,28-JUN-22,41618.0,,Britannia Industries Limited,N,20-JUN-22,22-JUN-22,Listed,3535.0,3530.0,9.82,3177.0,2.0,14.0,10.0,14-SEP-21,8.0,3450.05,3.0,57289.0,-1.83,2862.52,53.13,43812.0,3476.84,,41662.99,ANNUAL GENERAL MEETING/DIVIDEND - RS 56.50 PER SHARE,3464.25,06-Jun-2022 10:00:00,3464.3,4153.0,3530.0,,3050.0,3464.1,3464.2,,30437.0,3464.05,No Band,3.5,08-MAR-22,9.82,3465.5,3465.55,82331.0,3466.5,3466.55,3466.9,-64.45,,,7.0,False,5.0,3.0,34.0,EQ,1.0,10.0,0.0,3530.0,INE216A01030,3465.55
16,3390.05,MINDTREE,21.12,,67140.0,,MindTree Limited,N,21-OCT-21,,Listed,3062.0,3081.9,17.62,2773.75,8.0,23.0,10.0,18-NOV-21,3.0,2980.0,13.0,131347.0,-2.63,5215.5,33.53,57874.0,3005.6,,19812.05,INTERIM DIVIDEND - RS 10 PER SHARE,3000.15,06-Jun-2022 10:00:00,3001.0,5060.0,3081.9,,2351.0,3000.0,3000.05,22-OCT-21,44046.0,2999.7,No Band,3.5,04-JUN-21,17.62,3001.6,3001.65,173526.0,3001.7,3001.8,3002.0,-80.90,,,75.0,False,16.0,28.0,30.0,EQ,10.0,4.0,0.0,3055.25,INE018I01017,3001.0
17,162.35,GAIL,17.38,,1145641.0,,GAIL (India) Limited,N,21-APR-22,,Listed,149.95,147.6,13.88,132.85,11067.0,5551.0,2360.0,19-APR-22,5377.0,146.0,111.0,1344617.0,0.91,3146.43,49.47,1148747.0,148.51,,26871.44,BUYBACK,148.9,06-Jun-2022 10:00:00,148.95,173.5,147.6,,125.2,148.8,148.85,22-APR-22,665203.0,148.75,No Band,3.5,20-DEC-21,13.88,149.0,149.05,2118665.0,149.1,149.15,149.2,1.35,,,9082.0,False,2307.0,3694.0,54.0,EQ,10.0,16356.0,0.0,146.1,INE129A01019,148.95
18,86.55,ZOMATO,26.09,,3014157.0,,Zomato Limited,N,,,Listed,71.2,72.15,22.59,57.75,13936.0,14461.0,22826.0,16-NOV-21,7512.0,69.2,900.0,11080319.0,-1.87,10065.09,36.13,2416253.0,70.16,,10223.28,,70.65,06-Jun-2022 10:00:00,70.7,169.0,72.15,,50.05,70.55,70.6,,4002842.0,70.5,20.0,3.5,10-MAY-22,22.59,70.75,70.8,14345909.0,70.85,70.9,70.95,-1.35,,,7368.0,False,42799.0,19147.0,5048.0,EQ,1.0,33811.0,0.0,70.0,INE758T01015,70.8
19,564.75,MARICO,13.62,,190913.0,,Marico Limited,N,04-FEB-22,,Listed,513.4,513.45,10.12,462.15,413.0,117.0,26.0,18-OCT-21,38.0,506.35,10.0,93128.0,-0.93,726.89,55.1,206997.0,509.05,,26550.48,INTERIM DIVIDEND - RS 6.25 PER SHARE,508.6,06-Jun-2022 10:00:00,508.7,607.7,513.45,,455.65,508.5,508.55,07-FEB-22,51314.0,508.45,No Band,3.5,27-JAN-22,10.12,508.95,509.0,142794.0,509.05,509.1,509.15,-4.75,,,457.0,False,40.0,76.0,7.0,EQ,1.0,1280.0,0.0,513.4,INE196A01026,508.7
20,2824.85,MPHASIS,18.74,29-SEP-21,51002.0,,MphasiS Limited,N,13-SEP-21,15-SEP-21,Listed,2552.85,2568.05,15.24,2311.25,2.0,1.0,28.0,19-OCT-21,2.0,2495.6,1.0,52029.0,-2.58,1922.06,43.16,39871.0,2516.9,,21222.31,ANNUAL GENERAL MEETING/DIVIDEND - RS 38 PER SHARE/SPECIAL DIVIDEND - RS 27 PER SHARE,2501.15,06-Jun-2022 10:00:00,2502.1,3659.75,2568.05,,1875.0,2501.0,2501.1,,22457.0,2500.7,No Band,3.5,03-JUN-21,15.24,2502.3,2502.55,76366.0,2503.0,2503.4,2503.45,-66.20,,,6.0,False,2.0,3.0,27.0,EQ,10.0,3.0,0.0,2549.0,INE356A01018,2501.85
21,731.9,IRCTC,22.87,,245376.0,,Indian Railway Catering And Tourism Corporation Limited,N,17-FEB-22,,Listed,665.0,665.4,19.37,598.9,16.0,95.0,158.0,19-OCT-21,31.0,648.15,541.0,570803.0,-1.97,4670.6,43.46,290041.0,653.96,,17566.56,INTERIM DIVIDEND - RS 2 PER SHARE,652.2,06-Jun-2022 10:00:00,652.3,1279.26,665.4,,382.71,652.1,652.15,18-FEB-22,248044.0,652.05,No Band,3.5,04-JUN-21,19.37,652.5,652.6,714202.0,652.65,652.7,652.75,-13.10,,,20.0,False,86.0,304.0,35.0,EQ,2.0,1376.0,0.0,665.0,INE335Y01020,652.3
22,846.6,UPL,17.56,04-AUG-21,162074.0,,UPL Limited,N,14-JUL-21,16-JUL-21,Listed,778.8,769.65,14.06,692.7,231.0,147.0,286.0,08-JUN-21,145.0,764.55,123.0,281086.0,-0.21,2791.47,41.18,212731.0,769.61,,42339.43,DIVIDEND - RS 10 PER SHARE,767.85,06-Jun-2022 10:00:00,767.9,864.7,769.65,,622.0,767.7,767.8,,115760.0,767.65,No Band,3.5,24-FEB-22,14.06,768.25,768.35,362712.0,768.45,768.5,768.55,-1.65,,,132.0,False,336.0,93.0,251.0,EQ,2.0,91.0,0.0,771.95,INE628A01036,768.0
23,3407.9,GLAND,17.17,26-AUG-21,12591.0,,Gland Pharma Limited,N,06-AUG-21,10-AUG-21,Listed,2845.85,2839.95,13.67,2272.0,2.0,2.0,3.0,12-AUG-21,50.0,2788.3,1.0,36621.0,-0.46,1264.24,71.73,12181.0,2825.43,,14931.57,ANNUAL GENERAL MEETING,2825.05,06-Jun-2022 10:00:00,2825.1,4350.0,2839.95,,2675.9,2824.95,2825.0,,26269.0,2824.1,20.0,3.5,25-MAY-22,13.67,2826.95,2827.0,44745.0,2827.45,2828.45,2828.9,-12.95,,,1.0,False,24.0,7.0,4.0,EQ,1.0,4.0,0.0,2838.0,INE068V01023,2827.0
