,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
0,3057.45,RELIANCE,15.73,,485094.0,,Reliance Industries Limited,N,11-JUN-21,,Listed,2814.0,2779.5,12.23,2501.55,6.0,1.0,899.0,29-APR-22,177.0,2761.75,1.0,2052618.0,-0.40,72762.91,40.13,205585.0,2785.89,,958951.64,DIVIDEND - RS 7 PER SHARE,2768.0,06-Jun-2022 10:00:00,2768.05,2856.15,2779.5,,2016.25,2767.8,2767.85,14-JUN-21,823656.0,2767.7,No Band,3.5,28-JUL-21,12.23,2768.35,2768.95,2611837.0,2769.0,2769.3,2769.35,-11.15,,,17.0,False,80.0,50.0,56.0,EQ,10.0,582.0,0.0,2780.0,INE002A01018,2768.35
1,3784.15,TCS,13.04,,157608.0,,Tata Consultancy Services Limited,N,25-MAY-22,,Listed,3430.0,3440.15,9.54,3096.15,52.0,25.0,59.0,17-JAN-22,185.0,3377.15,22.0,205013.0,-1.41,9524.77,47.19,104207.0,3395.87,,356308.16,DIVIDEND - RS 22 PER SHARE,3391.3,06-Jun-2022 10:00:00,3391.35,4043.0,3440.15,,3122.65,3390.9,3391.0,26-MAY-22,96748.0,3390.7,No Band,3.5,03-JUN-21,9.54,3391.65,3391.7,280481.0,3391.75,3391.9,3392.0,-48.50,,,1.0,False,22.0,7.0,5.0,EQ,1.0,25.0,0.0,3418.0,INE467B01029,3391.65
2,2505.05,HDFC,16.49,,124378.0,,Housing Development Finance Corporation Limited,N,31-MAY-22,,Listed,2287.0,2277.35,12.99,2049.65,75.0,15.0,1.0,15-NOV-21,285.0,2256.05,111.0,352490.0,0.09,11058.58,62.82,130100.0,2272.29,,412024.09,DIVIDEND - RS 30 PER SHARE,2278.5,06-Jun-2022 10:00:00,2278.55,3021.1,2277.35,,2046.0,2278.15,2278.45,01-JUN-22,221437.0,2278.1,No Band,3.5,08-MAR-22,12.99,2279.4,2279.45,486671.0,2279.5,2279.55,2279.6,2.05,,,2.0,False,99.0,320.0,242.0,EQ,2.0,96.0,0.0,2257.0,INE001A01036,2279.4
3,523.05,WIPRO,15.7,,721145.0,,Wipro Limited,N,05-APR-22,,Listed,472.0,475.5,12.2,427.95,2271.0,938.0,114.0,14-OCT-21,2015.0,464.2,39.0,1560929.0,-1.72,9997.63,52.57,607131.0,467.04,,70381.56,INTERIM DIVIDEND - RS 5 PER SHARE,467.25,06-Jun-2022 10:00:00,467.3,739.85,475.5,,443.2,467.15,467.2,06-APR-22,820506.0,467.1,No Band,3.5,25-MAY-22,12.2,467.35,467.4,2140636.0,467.45,467.5,467.55,-8.20,,,1128.0,False,1823.0,836.0,684.0,EQ,2.0,1471.0,0.0,472.0,INE075A01022,467.3
4,299.95,ITC,13.96,,1826504.0,,ITC Limited,N,26-MAY-22,,Listed,272.9,272.7,10.46,245.45,4208.0,2190.0,1421.0,20-MAY-22,504.0,269.7,416.0,1539561.0,-0.57,5931.75,60.46,1124528.0,271.16,,238599.18,DIVIDEND - RS 6.25 PER SHARE,271.05,06-Jun-2022 10:00:00,271.1,282.35,272.7,,200.9,270.95,271.0,28-MAY-22,930886.0,270.9,No Band,3.5,09-JUL-21,10.46,271.15,271.2,2187546.0,271.25,271.3,271.35,-1.55,,,5245.0,False,8358.0,5164.0,1720.0,EQ,1.0,4492.0,0.0,272.4,INE154A01025,271.15
5,166.75,ONGC,19.63,,1651678.0,,Oil & Natural Gas Corporation Limited,N,21-FEB-22,,Listed,156.0,151.6,16.13,136.45,22012.0,24842.0,24374.0,08-MAR-22,114647.0,152.8,887.0,10704676.0,2.8,24942.85,50.69,1762202.0,154.37,,55307.94,INTERIM DIVIDEND - RS 1.75 PER SHARE,155.8,06-Jun-2022 10:00:00,155.85,194.95,151.6,,108.5,155.7,155.75,22-FEB-22,5426272.0,155.65,No Band,3.5,23-AUG-21,16.13,155.95,156.0,16157834.0,156.05,156.1,156.15,4.25,,,16069.0,False,7058.0,4877.0,1057.0,EQ,5.0,19142.0,0.0,153.1,INE213A01029,155.85
6,447.4,HINDALCO,21.46,23-AUG-21,744846.0,,Hindalco Industries Limited,N,12-AUG-21,17-AUG-21,Listed,406.95,406.75,17.96,366.1,3800.0,1219.0,1754.0,29-MAR-22,705.0,395.95,1773.0,2673332.0,-0.66,14249.18,47.38,1032029.0,402.25,,59412.44,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,404.0,06-Jun-2022 10:00:00,404.05,636.0,406.75,,359.8,403.9,403.95,,1266573.0,403.85,No Band,3.5,18-JUN-21,17.96,404.1,404.15,3542368.0,404.2,404.25,404.3,-2.70,,,2369.0,False,7.0,9900.0,2978.0,EQ,1.0,3179.0,0.0,402.6,INE038A01020,404.05
7,170.5,NTPC,15.2,,1572147.0,,NTPC Limited,N,03-FEB-22,,Listed,158.45,155.0,11.7,139.5,29340.0,22117.0,16029.0,19-APR-22,24419.0,155.2,8184.0,3904767.0,2.1,10204.49,59.92,1627058.0,156.98,,73646.18,INTERIM DIVIDEND - RS 4 PER SHARE,158.15,06-Jun-2022 10:00:00,158.2,166.35,155.0,,110.45,158.05,158.1,05-FEB-22,2339862.0,158.0,No Band,3.5,03-JUN-21,11.7,158.25,158.3,6500502.0,158.35,158.4,158.45,3.25,,,31429.0,False,14121.0,2227.0,1279.0,EQ,10.0,51388.0,0.0,155.8,INE733E01010,158.25
8,130.1,IOC,15.19,,1689738.0,,Indian Oil Corporation Limited,N,09-FEB-22,,Listed,118.6,118.3,11.69,106.5,29329.0,30346.0,28427.0,09-NOV-21,7295.0,116.7,26142.0,2102228.0,-0.72,3226.12,52.34,1993152.0,117.23,,30069.77,INTERIM DIVIDEND - RS  4 PER SHARE,117.4,06-Jun-2022 10:00:00,117.45,141.5,118.3,,101.9,117.3,117.35,10-FEB-22,1100271.0,117.25,No Band,3.5,10-AUG-21,11.69,117.5,117.55,2751955.0,117.6,117.65,117.7,-0.85,,,17017.0,False,6889.0,3609.0,674.0,EQ,10.0,22419.0,0.0,118.3,INE242A01010,117.45
9,1473.35,GRASIM,16.84,27-AUG-21,131386.0,,Grasim Industries Limited,N,12-AUG-21,14-AUG-21,Listed,1340.0,1339.45,13.34,1205.55,48.0,32.0,33.0,18-JAN-22,1.0,1316.3,7.0,547454.0,-0.76,10204.06,56.13,129854.0,1329.49,,50259.97,ANNUAL GENERAL MEETING/DIVIDEND - RS 5  PER SHARE/ SPECIAL DIVIDEND - RS 4 PER SHARE,1329.1,06-Jun-2022 10:00:00,1329.25,1929.8,1339.45,,1316.3,1328.95,1329.0,,307277.0,1328.85,No Band,3.5,06-JUN-22,13.34,1329.3,1329.6,767517.0,1329.9,1329.95,1330.0,-10.20,,,426.0,False,466.0,190.0,26.0,EQ,2.0,650.0,0.0,1334.0,INE047A01021,1329.25
10,363.7,DLF,22.22,,505885.0,,DLF Limited,N,23-AUG-21,,Listed,330.45,330.65,18.72,297.6,1628.0,490.0,332.0,18-OCT-21,1392.0,323.05,124.0,1349916.0,-2.22,5778.76,41.37,494111.0,326.16,,20461.57,DIVIDEND - RS 2 PER SHARE,323.2,06-Jun-2022 10:00:00,323.25,449.7,330.65,,279.45,323.1,323.15,24-AUG-21,558419.0,323.05,No Band,3.5,01-JUL-21,18.72,323.3,323.35,1771757.0,323.4,323.45,323.5,-7.35,,,2322.0,False,28.0,5631.0,1101.0,EQ,2.0,3992.0,0.0,329.8,INE271C01023,323.3
11,1057.0,CIPLA,14.15,25-AUG-21,180326.0,,Cipla Limited,N,09-AUG-21,11-AUG-21,Listed,979.7,960.95,10.65,864.9,334.0,48.0,92.0,15-MAR-22,124.0,960.5,185.0,412383.0,1.23,6827.41,45.59,329592.0,973.02,,49619.71,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,972.7,06-Jun-2022 10:00:00,972.8,1083.0,960.95,,850.0,972.6,972.65,,188014.0,972.55,No Band,3.5,17-DEC-21,10.65,973.2,973.25,701672.0,973.35,973.4,973.45,11.85,,,337.0,False,50.0,24.0,819.0,EQ,2.0,203.0,0.0,960.95,INE059A01026,972.8
