,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
0,3057.45,RELIANCE,15.73,,472067.0,,Reliance Industries Limited,N,11-JUN-21,,Listed,2814.0,2779.5,12.23,2501.55,2.0,80.0,5.0,29-APR-22,19.0,2761.75,121.0,2052618.0,-0.20,67863.15,40.13,216195.0,2786.99,,958951.64,DIVIDEND - RS 7 PER SHARE,2773.2,06-Jun-2022 10:00:00,2773.45,2856.15,2779.5,,2016.25,2773.1,2773.15,14-JUN-21,823656.0,2773.0,No Band,3.5,28-JUL-21,12.23,2774.0,2774.05,2434998.0,2774.15,2774.35,2774.5,-5.50,,,20.0,False,25.0,1.0,348.0,EQ,10.0,926.0,0.0,2780.0,INE002A01018,2774.0
1,3784.15,TCS,13.04,,123799.0,,Tata Consultancy Services Limited,N,25-MAY-22,,Listed,3430.0,3440.15,9.54,3096.15,226.0,242.0,19.0,17-JAN-22,14.0,3380.0,46.0,205013.0,-1.51,8250.65,47.19,105462.0,3397.72,,356308.16,DIVIDEND - RS 22 PER SHARE,3386.95,06-Jun-2022 10:00:00,3387.0,4043.0,3440.15,,3122.65,3386.4,3386.45,26-MAY-22,96748.0,3386.1,No Band,3.5,03-JUN-21,9.54,3388.1,3388.15,242829.0,3388.35,3388.4,3388.45,-52.05,,,106.0,False,188.0,2.0,19.0,EQ,1.0,55.0,0.0,3418.0,INE467B01029,3388.1
2,2505.05,HDFC,16.49,,123469.0,,Housing Development Finance Corporation Limited,N,31-MAY-22,,Listed,2287.0,2277.35,12.99,2049.65,451.0,38.0,126.0,15-NOV-21,102.0,2256.05,85.0,352490.0,0.15,10174.62,62.82,131663.0,2271.73,,412024.09,DIVIDEND - RS 30 PER SHARE,2280.75,06-Jun-2022 10:00:00,2280.8,3021.1,2277.35,,2046.0,2280.65,2280.7,01-JUN-22,221437.0,2280.6,No Band,3.5,08-MAR-22,12.99,2281.6,2281.65,447880.0,2281.7,2281.75,2281.8,3.5,,,1.0,False,1.0,1.0,40.0,EQ,2.0,1.0,0.0,2257.0,INE001A01036,2280.85
3,523.05,WIPRO,15.7,,563565.0,,Wipro Limited,N,05-APR-22,,Listed,472.0,475.5,12.2,427.95,2900.0,183.0,297.0,14-OCT-21,20.0,464.2,571.0,1560929.0,-1.81,8956.81,52.57,582822.0,467.09,,70381.56,INTERIM DIVIDEND - RS 5 PER SHARE,466.7,06-Jun-2022 10:00:00,466.75,739.85,475.5,,443.2,466.6,466.65,06-APR-22,820506.0,466.55,No Band,3.5,25-MAY-22,12.2,466.9,466.95,1917577.0,467.0,467.05,467.1,-8.60,,,1070.0,False,1375.0,1714.0,936.0,EQ,2.0,2318.0,0.0,472.0,INE075A01022,466.9
4,299.95,ITC,13.96,,1770011.0,,ITC Limited,N,26-MAY-22,,Listed,272.9,272.7,10.46,245.45,9505.0,4395.0,891.0,20-MAY-22,1394.0,269.7,1264.0,1539561.0,-0.33,5346.61,60.46,1144018.0,271.11,,238599.18,DIVIDEND - RS 6.25 PER SHARE,271.75,06-Jun-2022 10:00:00,271.8,282.35,272.7,,200.9,271.65,271.7,28-MAY-22,930886.0,271.6,No Band,3.5,09-JUL-21,10.46,271.85,271.9,1972118.0,271.95,272.0,272.05,-0.90,,,5799.0,False,859.0,1245.0,2208.0,EQ,1.0,8034.0,0.0,272.4,INE154A01025,271.8
5,166.75,ONGC,19.63,,1979909.0,,Oil & Natural Gas Corporation Limited,N,21-FEB-22,,Listed,155.3,151.6,16.13,136.45,15447.0,39714.0,11317.0,08-MAR-22,7813.0,152.8,3988.0,10704676.0,2.14,22050.95,50.69,1689679.0,154.27,,55307.94,INTERIM DIVIDEND - RS 1.75 PER SHARE,154.75,06-Jun-2022 10:00:00,154.8,194.95,151.6,,108.5,154.65,154.7,22-FEB-22,5426272.0,154.6,No Band,3.5,23-AUG-21,16.13,154.85,154.9,14293736.0,154.95,155.0,155.05,3.25,,,19563.0,False,15965.0,4276.0,3375.0,EQ,5.0,21915.0,0.0,153.1,INE213A01029,154.85
6,447.4,HINDALCO,21.46,23-AUG-21,757317.0,,Hindalco Industries Limited,N,12-AUG-21,17-AUG-21,Listed,406.2,406.75,17.96,366.1,770.0,960.0,3024.0,29-MAR-22,1043.0,395.95,8688.0,2673332.0,-0.32,12768.85,47.38,928550.0,401.9,,59412.44,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,405.4,06-Jun-2022 10:00:00,405.45,636.0,406.75,,359.8,405.3,405.35,,1266573.0,405.25,No Band,3.5,18-JUN-21,17.96,405.5,405.55,3177121.0,405.6,405.65,405.7,-1.30,,,3992.0,False,130.0,533.0,7.0,EQ,1.0,2284.0,0.0,402.6,INE038A01020,405.45
7,170.5,NTPC,15.2,,1522007.0,,NTPC Limited,N,03-FEB-22,,Listed,158.45,155.0,11.7,139.5,20938.0,28401.0,22018.0,19-APR-22,3984.0,155.2,1453.0,3904767.0,2.06,9205.69,59.92,1570215.0,156.87,,73646.18,INTERIM DIVIDEND - RS 4 PER SHARE,158.05,06-Jun-2022 10:00:00,158.1,166.35,155.0,,110.45,157.95,158.0,05-FEB-22,2339862.0,157.9,No Band,3.5,03-JUN-21,11.7,158.2,158.25,5868353.0,158.3,158.35,158.4,3.2,,,34274.0,False,28507.0,16112.0,4624.0,EQ,10.0,47384.0,0.0,155.8,INE733E01010,158.2
8,130.1,IOC,15.19,,1686611.0,,Indian Oil Corporation Limited,N,09-FEB-22,,Listed,118.6,118.3,11.69,106.5,29762.0,30024.0,19046.0,09-NOV-21,7001.0,116.7,972.0,2102228.0,-0.76,3038.85,52.34,1953683.0,117.22,,30069.77,INTERIM DIVIDEND - RS  4 PER SHARE,117.3,06-Jun-2022 10:00:00,117.35,141.5,118.3,,101.9,117.2,117.25,10-FEB-22,1100271.0,117.15,No Band,3.5,10-AUG-21,11.69,117.4,117.45,2592436.0,117.5,117.55,117.6,-0.90,,,103102.0,False,13816.0,5610.0,429.0,EQ,10.0,25483.0,0.0,118.3,INE242A01010,117.4
9,1473.35,GRASIM,16.84,27-AUG-21,127736.0,,Grasim Industries Limited,N,12-AUG-21,14-AUG-21,Listed,1340.0,1339.45,13.34,1205.55,114.0,31.0,25.0,18-JAN-22,1.0,1316.3,111.0,547454.0,-0.50,9359.31,56.13,130700.0,1329.44,,50259.97,ANNUAL GENERAL MEETING/DIVIDEND - RS 5  PER SHARE/ SPECIAL DIVIDEND - RS 4 PER SHARE,1332.25,06-Jun-2022 10:00:00,1332.3,1929.8,1339.45,,1316.3,1332.15,1332.2,,307277.0,1332.1,No Band,3.5,06-JUN-22,13.34,1332.8,1333.1,704004.0,1333.15,1333.35,1333.4,-6.65,,,11.0,False,154.0,65.0,35.0,EQ,2.0,83.0,0.0,1334.0,INE047A01021,1332.8
