,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
10,363.7,DLF,22.22,,487220.0,,DLF Limited,N,23-AUG-21,,Listed,330.45,330.65,18.72,297.6,542.0,580.0,318.0,18-OCT-21,4479.0,323.05,5.0,1349916.0,-1.86,5948.43,41.37,533716.0,326.1,,20461.57,DIVIDEND - RS 2 PER SHARE,324.3,06-Jun-2022 10:00:00,324.35,449.7,330.65,,279.45,324.2,324.25,24-AUG-21,558419.0,324.15,No Band,3.5,01-JUL-21,18.72,324.45,324.5,1824112.0,324.55,324.6,324.65,-6.15,,,895.0,False,1176.0,365.0,210.0,EQ,2.0,1706.0,0.0,329.8,INE271C01023,324.5
11,1057.0,CIPLA,14.15,25-AUG-21,183219.0,,Cipla Limited,N,09-AUG-21,11-AUG-21,Listed,979.7,960.95,10.65,864.9,1000.0,310.0,27.0,15-MAR-22,46.0,960.5,92.0,412383.0,1.22,7202.56,45.59,328029.0,972.99,,49619.71,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,972.15,06-Jun-2022 10:00:00,972.2,1083.0,960.95,,850.0,972.05,972.1,,188014.0,972.0,No Band,3.5,17-DEC-21,10.65,972.7,972.75,740250.0,972.95,973.0,973.05,11.75,,,44.0,False,617.0,281.0,234.0,EQ,2.0,625.0,0.0,960.95,INE059A01026,972.7
12,2583.5,SIEMENS,15.28,04-FEB-22,41507.0,,Siemens Limited,N,20-JAN-22,22-JAN-22,Listed,2364.0,2348.65,11.78,2113.8,4.0,1.0,1.0,13-DEC-21,14.0,2327.9,1.0,18562.0,0.47,787.32,45.52,48206.0,2348.26,,20910.05,DIVIDEND - RS 8 PER SHARE,2357.75,06-Jun-2022 10:00:00,2358.8,2576.85,2348.65,,1920.0,2357.65,2357.7,,8450.0,2357.1,No Band,3.5,28-JUL-21,11.78,2359.55,2359.6,33528.0,2359.7,2359.8,2359.95,11.05,,,16.0,False,16.0,1.0,15.0,EQ,2.0,1.0,0.0,2344.1,INE003A01024,2359.7
13,360.95,BPCL,16.22,,599478.0,,Bharat Petroleum Corporation Limited,N,10-FEB-22,,Listed,327.9,328.15,12.72,295.35,2217.0,740.0,998.0,14-SEP-21,449.0,320.0,653.0,1012715.0,-1.87,4340.61,56.08,655042.0,322.51,,31320.97,INTERIM DIVIDEND - RS 5 PER SHARE,321.8,06-Jun-2022 10:00:00,321.85,503.0,328.15,,312.2,321.7,321.75,11-FEB-22,567897.0,321.65,No Band,3.5,26-MAY-22,12.72,322.0,322.05,1345885.0,322.1,322.15,322.2,-6.15,,,2531.0,False,2551.0,1108.0,373.0,EQ,10.0,3391.0,0.0,327.5,INE029A01011,322.0
14,2611.3,SRF,18.95,,61946.0,,SRF Limited,N,03-FEB-22,,Listed,2393.95,2373.95,15.45,2136.6,3.0,2.0,32.0,08-APR-22,3.0,2331.0,25.0,66899.0,-1.33,2033.12,35.08,61139.0,2353.42,,34480.75,INTERIM DIVIDEND - RS 4.75 PER SHARE,2342.25,06-Jun-2022 10:00:00,2342.45,2773.35,2373.95,,1304.2,2342.15,2342.2,04-FEB-22,23467.0,2342.05,No Band,3.5,03-JUN-21,15.45,2343.95,2344.1,86390.0,2344.15,2344.2,2344.4,-31.50,,,2.0,False,9.0,4.0,2.0,EQ,10.0,30.0,0.0,2375.0,INE647A01010,2342.45
15,3883.0,BRITANNIA,13.32,28-JUN-22,41403.0,,Britannia Industries Limited,N,20-JUN-22,22-JUN-22,Listed,3535.0,3530.0,9.82,3177.0,2.0,18.0,17.0,14-SEP-21,1.0,3450.05,2.0,57289.0,-1.79,2914.52,53.13,44676.0,3476.58,,41662.99,ANNUAL GENERAL MEETING/DIVIDEND - RS 56.50 PER SHARE,3465.0,06-Jun-2022 10:00:00,3465.05,4153.0,3530.0,,3050.0,3464.85,3464.95,,30437.0,3464.8,No Band,3.5,08-MAR-22,9.82,3466.8,3466.85,83833.0,3466.9,3467.1,3467.4,-63.10,,,2.0,False,1.0,3.0,1.0,EQ,1.0,2.0,0.0,3530.0,INE216A01030,3466.9
16,3390.05,MINDTREE,21.12,,67392.0,,MindTree Limited,N,21-OCT-21,,Listed,3062.0,3081.9,17.62,2773.75,10.0,16.0,12.0,18-NOV-21,10.0,2980.0,43.0,131347.0,-2.60,5392.67,33.53,58073.0,3005.43,,19812.05,INTERIM DIVIDEND - RS 10 PER SHARE,3000.05,06-Jun-2022 10:00:00,3001.0,5060.0,3081.9,,2351.0,2999.8,3000.0,22-OCT-21,44046.0,2999.75,No Band,3.5,04-JUN-21,17.62,3001.6,3001.65,179431.0,3001.7,3001.8,3001.85,-80.20,,,13.0,False,181.0,20.0,131.0,EQ,10.0,32.0,0.0,3055.25,INE018I01017,3001.7
17,162.35,GAIL,17.38,,1198813.0,,GAIL (India) Limited,N,21-APR-22,,Listed,149.95,147.6,13.88,132.85,11506.0,6631.0,2259.0,19-APR-22,911.0,146.0,651.0,1344617.0,0.78,3258.49,49.47,1125399.0,148.52,,26871.44,BUYBACK,148.7,06-Jun-2022 10:00:00,148.75,173.5,147.6,,125.2,148.6,148.65,22-APR-22,665203.0,148.55,No Band,3.5,20-DEC-21,13.88,148.8,148.85,2193973.0,148.9,148.95,149.0,1.15,,,7789.0,False,12023.0,3377.0,347.0,EQ,10.0,23465.0,0.0,146.1,INE129A01019,148.75
18,86.55,ZOMATO,26.09,,3232997.0,,Zomato Limited,N,,,Listed,71.2,72.15,22.59,57.75,12116.0,47718.0,10641.0,16-NOV-21,25484.0,69.2,6114.0,11080319.0,-2.01,10395.51,36.13,2438381.0,70.19,,10223.28,,70.65,06-Jun-2022 10:00:00,70.7,169.0,72.15,,50.05,70.55,70.6,,4002842.0,70.5,20.0,3.5,10-MAY-22,22.59,70.75,70.8,14810535.0,70.85,70.9,70.95,-1.45,,,10842.0,False,21719.0,7112.0,44433.0,EQ,1.0,25630.0,0.0,70.0,INE758T01015,70.7
19,564.75,MARICO,13.62,,183737.0,,Marico Limited,N,04-FEB-22,,Listed,513.4,513.45,10.12,462.15,475.0,3.0,121.0,18-OCT-21,5.0,506.35,61.0,93128.0,-0.76,760.96,55.1,215186.0,509.05,,26550.48,INTERIM DIVIDEND - RS 6.25 PER SHARE,509.55,06-Jun-2022 10:00:00,509.6,607.7,513.45,,455.65,509.45,509.5,07-FEB-22,51314.0,509.4,No Band,3.5,27-JAN-22,10.12,509.9,509.95,149487.0,510.0,510.05,510.1,-3.90,,,232.0,False,121.0,116.0,48.0,EQ,1.0,318.0,0.0,513.4,INE196A01026,509.55
20,2824.85,MPHASIS,18.74,29-SEP-21,49944.0,,MphasiS Limited,N,13-SEP-21,15-SEP-21,Listed,2552.85,2568.05,15.24,2311.25,3.0,16.0,1.0,19-OCT-21,1.0,2495.6,1.0,52029.0,-2.43,1965.78,43.16,41267.0,2516.59,,21222.31,ANNUAL GENERAL MEETING/DIVIDEND - RS 38 PER SHARE/SPECIAL DIVIDEND - RS 27 PER SHARE,2505.0,06-Jun-2022 10:00:00,2506.0,3659.75,2568.05,,1875.0,2504.55,2504.95,,22457.0,2504.5,No Band,3.5,03-JUN-21,15.24,2506.45,2507.0,78113.0,2507.45,2507.5,2507.55,-62.45,,,3.0,False,2.0,3.0,25.0,EQ,10.0,83.0,0.0,2549.0,INE356A01018,2505.6
21,731.9,IRCTC,22.87,,243017.0,,Indian Railway Catering And Tourism Corporation Limited,N,17-FEB-22,,Listed,665.0,665.4,19.37,598.9,37.0,278.0,10.0,19-OCT-21,100.0,648.15,12.0,570803.0,-1.85,4788.58,43.46,300876.0,653.91,,17566.56,INTERIM DIVIDEND - RS 2 PER SHARE,652.95,06-Jun-2022 10:00:00,653.0,1279.26,665.4,,382.71,652.8,652.85,18-FEB-22,248044.0,652.75,No Band,3.5,04-JUN-21,19.37,653.1,653.15,732300.0,653.2,653.25,653.3,-12.30,,,15.0,False,2.0,21.0,21.0,EQ,2.0,136.0,0.0,665.0,INE335Y01020,653.1
22,846.6,UPL,17.56,04-AUG-21,172574.0,,UPL Limited,N,14-JUL-21,16-JUL-21,Listed,778.8,769.65,14.06,692.7,294.0,6.0,37.0,08-JUN-21,150.0,764.55,86.0,281086.0,-0.36,2833.32,41.18,221943.0,769.57,,42339.43,DIVIDEND - RS 10 PER SHARE,766.75,06-Jun-2022 10:00:00,766.8,864.7,769.65,,622.0,766.65,766.7,,115760.0,766.6,No Band,3.5,24-FEB-22,14.06,766.95,767.0,368169.0,767.35,767.4,767.45,-2.75,,,91.0,False,94.0,51.0,209.0,EQ,2.0,330.0,0.0,771.95,INE628A01036,766.9
23,3407.9,GLAND,17.17,26-AUG-21,21549.0,,Gland Pharma Limited,N,06-AUG-21,10-AUG-21,Listed,2845.85,2839.95,13.67,2272.0,16.0,2.0,2.0,12-AUG-21,3.0,2788.3,8.0,36621.0,-0.46,1316.11,71.73,24403.0,2825.48,,14931.57,ANNUAL GENERAL MEETING,2826.25,06-Jun-2022 10:00:00,2826.45,4350.0,2839.95,,2675.9,2826.0,2826.2,,26269.0,2825.05,20.0,3.5,25-MAY-22,13.67,2827.0,2828.0,46580.0,2828.2,2828.8,2828.95,-12.95,,,40.0,False,1.0,1.0,2.0,EQ,1.0,6.0,0.0,2838.0,INE068V01023,2827.0
